areasymbol,spatialver,longitude,latitude,musym,mukey,muname,component_name,component_percent_r,horizon_name,horizon_top_cm,horizon_bottom_cm,ph1to1h2o_r,ph01mcacl2_r,cec7_r,ecec_r,sumbases_r,caco3_r,gypsum_r,sar_r,pbray1_r,poxalate_r,ph2osoluble_r,ptotal_r
FL071,8,-81.74564010,26.43945956,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.74507538,26.43983107,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.65238548,26.42406018,12,1483409,"Felda fine sand, 0 to 2 percent slopes",Felda,85,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.67870706,26.42970301,27,1483424,"Pompano fine sand, frequently ponded, 0 to 1 percent slopes",Pompano,90,A,0,30,5.8,,1.1,,0.9,0,0,2,,,,
FL071,8,-81.90972625,26.46088562,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.90856898,26.46125464,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.71498682,26.43662854,73,1483462,"Pineda fine sand, frequently ponded, 0 to 1 percent slopes",Pineda,90,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.67440188,26.43069226,33,1483427,"Oldsmar sand, 0 to 2 percent slopes",Oldsmar,85,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.67620549,26.43417827,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.85460576,26.45136080,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.81517749,26.61395722,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.91847862,26.62867461,119,3102873,"Malabar fine sand-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.81532769,26.61656952,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-82.10378823,26.65169540,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.98521808,26.64310628,122,3102879,"Matlacha gravelly fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,58,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-82.23824423,26.66937759,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.78445145,26.61168284,142,3236258,"Cypress Lake fine sand, slough-Urban land complex, 0 to 1 percent slopes",Cypress Lake,44,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-82.21366141,26.66852524,24,3102876,"Kesson fine sand, tidal, 0 to 1 percent slopes",Kesson,88,Akn,0,15,8,,2,,64.8,2,0,25,,,,
FL071,8,-81.66353027,26.59342811,112,3102854,"Floridana sand, ponded-Urban land complex, 0 to 1 percent slopes",Floridana,45,A,0,53,6.5,,3.2,,2.9,0,0,1,,,,
FL071,8,-81.64211545,26.59081920,130,3102895,"Pineda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Pineda,48,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-82.11912947,26.65595077,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.72428659,26.60638916,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.56976168,26.58074710,130,3102895,"Pineda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Pineda,48,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.64420412,26.59291795,107,3102845,"EauGallie sand-Urban land complex, 0 to 2 percent slopes",EauGallie,45,A,0,10,5.8,5.8,1.4,,0.7,0,0,1,,,,
FL071,8,-81.67019620,26.59459499,145,3102942,"Gator muck, ponded-Urban land complex, 0 to 1 percent slopes",Gator,41,Oa,0,46,,4.8,,45.2,43.8,0,0,1,,,,
FL071,8,-82.03092387,26.64388459,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.59466989,26.58721066,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.57335600,26.58200319,130,3102895,"Pineda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Pineda,48,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-82.13026103,26.65938128,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.93684752,26.63298379,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-82.00373185,26.64221157,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.91601642,26.63024682,24,3102876,"Kesson fine sand, tidal, 0 to 1 percent slopes",Kesson,88,Akn,0,15,8,,2,,64.8,2,0,25,,,,
FL071,8,-81.75743477,26.61040592,111,3102852,"Felda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Felda,45,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-82.15595517,26.66354614,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.67186349,26.60040622,107,3102845,"EauGallie sand-Urban land complex, 0 to 2 percent slopes",EauGallie,45,A,0,10,5.8,5.8,1.4,,0.7,0,0,1,,,,
FL071,8,-81.78608694,26.61945828,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.74337346,26.60700236,130,3102895,"Pineda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Pineda,48,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.63263295,26.59109839,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.61020314,26.58929747,130,3102895,"Pineda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Pineda,48,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.95121374,26.64714767,122,3102879,"Matlacha gravelly fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,58,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.63237893,26.64832122,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.62395632,26.64997824,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.61009892,26.64831433,142,3236258,"Cypress Lake fine sand, slough-Urban land complex, 0 to 1 percent slopes",Cypress Lake,44,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.73271111,26.66361664,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.72874457,26.66500302,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.90450947,26.68808851,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.68340378,26.65805141,142,3236258,"Cypress Lake fine sand, slough-Urban land complex, 0 to 1 percent slopes",Cypress Lake,44,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.60498976,26.64833973,121,3102875,"Malabar fine sand, high-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.90077943,26.69102434,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.78526959,26.67225011,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.89657459,26.68807740,116,3102867,"Isles fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Isles,43,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.70152640,26.66286860,147,3102953,"Pineda fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Pineda,43,A,0,10,5.3,,,0.2,0.2,0,0,1,,,,
FL071,8,-82.08218669,26.70976589,24,3102876,"Kesson fine sand, tidal, 0 to 1 percent slopes",Kesson,88,Akn,0,15,8,,2,,64.8,2,0,25,,,,
FL071,8,-81.70529960,26.66408748,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.94125313,26.69713241,116,3102867,"Isles fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Isles,43,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.96071959,26.70073094,122,3102879,"Matlacha gravelly fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,58,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-82.03235273,26.70757641,33,1483427,"Oldsmar sand, 0 to 2 percent slopes",Oldsmar,85,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.88933524,26.69043481,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.58895315,26.61609262,112,3102854,"Floridana sand, ponded-Urban land complex, 0 to 1 percent slopes",Floridana,45,A,0,53,6.5,,3.2,,2.9,0,0,1,,,,
FL071,8,-81.92965972,26.66551441,59,1483450,"Urban land, 0 to 2 percent slopes",Urban land,85,,,,,,,,,,,,,,,
FL071,8,-81.81128287,26.64937118,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.65360648,26.62524750,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.57034394,26.61908292,119,3102873,"Malabar fine sand-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.61227884,26.62427986,121,3102875,"Malabar fine sand, high-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.56780739,26.61932336,121,3102875,"Malabar fine sand, high-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.89830520,26.66057829,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.71781766,26.67476290,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-82.00566732,26.70946821,77,1483466,"Pineda fine sand, limestone substratum, 0 to 2 percent slopes",Pineda,83,A,0,10,5.3,,,0.2,0.2,0,0,1,,,,
FL071,8,-82.03973577,26.71615566,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.75307894,26.67901915,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.94539314,26.70080664,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.60023359,26.65669059,126,3102887,"Oldsmar fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Oldsmar,45,A,0,20,6.1,,1.8,,1.1,0,0,1,,,,
FL071,8,-81.89035075,26.69524769,50,3102885,"Oldsmar fine sand, limestone substratum, 0 to 2 percent slopes",Oldsmar,85,A,0,20,6.1,,1.8,,1.1,0,0,1,,,,
FL071,8,-81.88325448,26.69333992,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.65193306,26.66474464,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.87946746,26.69408710,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.59243727,26.65341960,126,3102887,"Oldsmar fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Oldsmar,45,A,0,20,6.1,,1.8,,1.1,0,0,1,,,,
FL071,8,-81.69377563,26.66884087,116,3102867,"Isles fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Isles,43,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.92867919,26.71004385,42,1483437,"Wabasso sand, limestone substratum, 0 to 2 percent slopes",Wabasso,85,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.87356643,26.70741329,110,3102853,"Felda fine sand-Urban land complex, 0 to 2 percent slopes",Felda,45,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.71859326,26.68702591,33,1483427,"Oldsmar sand, 0 to 2 percent slopes",Oldsmar,85,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.82070070,26.70377259,12,1483409,"Felda fine sand, 0 to 2 percent slopes",Felda,85,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.74235976,26.68647873,105,3102841,"Copeland fine sandy loam, ponded-Urban land complex, 0 to 1 percent slopes",Copeland,48,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.69534231,26.68104686,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.91959408,26.71045946,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.89666851,26.70769161,59,1483450,"Urban land, 0 to 2 percent slopes",Urban land,85,,,,,,,,,,,,,,,
FL071,8,-81.92280907,26.71180197,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.98532513,26.72200414,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.89268269,26.69721687,124,3102881,"Myakka fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Myakka,45,A,0,13,4.7,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.63875877,26.66183679,124,3102881,"Myakka fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Myakka,45,A,0,13,4.7,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.77781435,26.68047553,123,3102880,"Myakka fine sand-Urban land complex, 0 to 2 percent slopes",Myakka,45,A,0,15,5.1,3.4,,0.8,0.8,0,0,1,,,,
FL071,8,-81.93581741,26.70310983,122,3102879,"Matlacha gravelly fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,58,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.89815688,26.70131764,50,3102885,"Oldsmar fine sand, limestone substratum, 0 to 2 percent slopes",Oldsmar,85,A,0,20,6.1,,1.8,,1.1,0,0,1,,,,
FL071,8,-81.84625642,26.34355586,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.77146759,26.32592816,105,3102841,"Copeland fine sandy loam, ponded-Urban land complex, 0 to 1 percent slopes",Copeland,48,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.78168045,26.32918532,59,1483450,"Urban land, 0 to 2 percent slopes",Urban land,85,,,,,,,,,,,,,,,
FL071,8,-81.82723641,26.33645107,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.71671592,26.31964148,124,3102881,"Myakka fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Myakka,45,A,0,13,4.7,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.78584901,26.32880450,123,3102880,"Myakka fine sand-Urban land complex, 0 to 2 percent slopes",Myakka,45,A,0,15,5.1,3.4,,0.8,0.8,0,0,1,,,,
FL071,8,-81.75599103,26.32297564,62,3102920,"Winder sand, frequently ponded, 0 to 1 percent slopes",Winder,85,A,0,8,6.4,,3,,2.8,0,0,1,,,,
FL071,8,-81.70138474,26.32533066,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.62949722,26.67388344,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-82.04409761,26.72679265,137,3102913,"Wabasso sand-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,6.1,6.4,2.2,,1.3,0,0,1,,,,
FL071,8,-81.97693243,26.71846602,63,1483454,"Malabar fine sand, high, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.81548378,26.33180388,106,3102843,"Daytona sand-Urban land complex, 0 to 5 percent slopes",Daytona,45,A,0,13,4.6,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.71822781,26.31916228,124,3102881,"Myakka fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Myakka,45,A,0,13,4.7,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.84710036,26.33815104,25,3102910,"St. Augustine, organic substratum-Urban land complex, 0 to 2 percent slopes",St. Augustine,45,^C,0,130,7.8,,1.9,,3.4,0,0,1,,,,
FL071,8,-81.75289810,26.32350488,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.73343551,26.32356027,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.71663133,26.32378995,123,3102880,"Myakka fine sand-Urban land complex, 0 to 2 percent slopes",Myakka,45,A,0,15,5.1,3.4,,0.8,0.8,0,0,1,,,,
FL071,8,-81.70270455,26.31832411,124,3102881,"Myakka fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Myakka,45,A,0,13,4.7,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.75946999,26.32755539,110,3102853,"Felda fine sand-Urban land complex, 0 to 2 percent slopes",Felda,45,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.73813468,26.32467325,101,3102949,"Anclote sand, ponded-Urban land complex, 0 to 1 percent slopes",Anclote,44,A1,0,20,5.5,5.3,,5,5,0,0,1,,,,
FL071,8,-81.75738936,26.32481019,139,3102923,"Winder sand, ponded-Urban land complex, 0 to 1 percent slopes",Winder,45,A,0,8,6.4,,3,,2.8,0,0,1,,,,
FL071,8,-81.80314768,26.33293327,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.78378493,26.33633784,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.73739602,26.32580523,120,3102874,"Malabar fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Malabar,48,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.73689521,26.32404935,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.92908243,26.65311142,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.93696359,26.64882903,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.79858216,26.62009400,19,1483416,"Gator muck, frequently ponded, 0 to 1 percent slopes",Gator,83,Oa,0,46,,4.8,,45.2,43.8,0,0,1,,,,
FL071,8,-82.07182440,26.67757894,16,3102896,"Peckish mucky fine sand, tidal, 0 to 1 percent slopes",Peckish,85,An,0,23,5.1,,,2.5,2.5,0,0,25,,,,
FL071,8,-81.73087705,26.61524764,121,3102875,"Malabar fine sand, high-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.65342174,26.59719119,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.58394741,26.59092346,121,3102875,"Malabar fine sand, high-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-82.00585090,26.64968321,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.93241109,26.63678685,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.82682101,26.62584151,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.82011194,26.63093854,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.80685154,26.62095795,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.80439723,26.62381577,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.81309595,26.62342700,116,3102867,"Isles fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Isles,43,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.59714966,26.59190578,121,3102875,"Malabar fine sand, high-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.80857049,26.62480778,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.78967050,26.37185837,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.77874011,26.37160495,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.77387409,26.37078305,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.77286896,26.37968959,130,3102895,"Pineda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Pineda,48,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.74646849,26.76691178,73,1483462,"Pineda fine sand, frequently ponded, 0 to 1 percent slopes",Pineda,90,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.75413448,26.36808186,33,1483427,"Oldsmar sand, 0 to 2 percent slopes",Oldsmar,85,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.78547508,26.37165734,112,3102854,"Floridana sand, ponded-Urban land complex, 0 to 1 percent slopes",Floridana,45,A,0,53,6.5,,3.2,,2.9,0,0,1,,,,
FL071,8,-81.81005035,26.37537724,119,3102873,"Malabar fine sand-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.69510889,26.36057656,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.81392349,26.37928501,131,3102898,"Pompano fine sand-Urban land compex, 0 to 2 percent slopes",Pompano,42,A,0,10,6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.78844305,26.37359131,149,3102948,"Valkaria fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Valkaria,48,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.74352046,26.36534821,42,1483437,"Wabasso sand, limestone substratum, 0 to 2 percent slopes",Wabasso,85,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.80929873,26.38244985,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-82.12353734,26.66391287,106,3102843,"Daytona sand-Urban land complex, 0 to 5 percent slopes",Daytona,45,A,0,13,4.6,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.56810634,26.58942788,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.59304281,26.59417596,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-82.02645931,26.65346519,119,3102873,"Malabar fine sand-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
